news_id,titulo,investigador_id,nombre_mencionado,rol_discursivo,justificacion,evidencia,nombre_oficial
222,La Cátedra de Cultura Científica pulsará la opinión de la sociedad asturiana sobre el valor de la ciencia,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Se menciona como rector de la Universidad de Oviedo y su papel en la promoción de la cultura científica.,"Ignacio Villaverde, rector de la Universidad de Oviedo, ha subrayado, durante la presentación de las actividades, el papel que desempeña la institución académica en la promoción de la cultura científica.",IGNACIO VILLAVERDE MENENDEZ
222,La Cátedra de Cultura Científica pulsará la opinión de la sociedad asturiana sobre el valor de la ciencia,https://portalinvestigacion.uniovi.es/investigadores/217756/detalle,JOSE ANTONIO LOPEZ CEREZO,INSTITUTIONAL,"Se menciona como director de la cátedra, representando una función institucional.","José Antonio López Cerezo, director de esta entidad.",JOSE ANTONIO LOPEZ CEREZO
222,La Cátedra de Cultura Científica pulsará la opinión de la sociedad asturiana sobre el valor de la ciencia,https://portalinvestigacion.uniovi.es/investigadores/218181/detalle,LUIS JOSE RODRIGUEZ MUÑIZ,RESEARCH,Participa como catedrático de Didáctica de la Matemática y vicepresidente de la Real Sociedad Matemática Española.,"Han participado en este encuentro Luis Rodríguez Muñiz, catedrático de Didáctica de la Matemática y vicepresidente de la Real Sociedad Matemática Española.",LUIS JOSE RODRIGUEZ MUÑIZ
222,La Cátedra de Cultura Científica pulsará la opinión de la sociedad asturiana sobre el valor de la ciencia,https://portalinvestigacion.uniovi.es/investigadores/218613/detalle,LUIGI TOFFOLATTI BALLARIN,RESEARCH,Se menciona como catedrático de Astrofísica y miembro de la colaboración internacional Planck.,"Han intervenido Luigi Toffolatti, catedrático de Astrofísica de la Universidad de Oviedo y miembro de la colaboración internacional Planck de la Agencia Espacial Europea.",LUIGI TOFFOLATTI BALLARIN
223,Seis revistas del Servicio de Publicaciones de la Universidad de Oviedo renuevan su sello de calidad nacional,https://portalinvestigacion.uniovi.es/investigadores/219514/detalle,MARIA TERESA MARTINEZ RODRIGUEZ,UNCLEAR,No se menciona su actividad investigadora ni su rol institucional en la noticia.,No hay evidencia suficiente para clasificarla.,MARIA TERESA MARTINEZ RODRIGUEZ
223,Seis revistas del Servicio de Publicaciones de la Universidad de Oviedo renuevan su sello de calidad nacional,https://portalinvestigacion.uniovi.es/investigadores/217698/detalle,MARIA VERONICA MARTINEZ LOPEZ,UNCLEAR,No se menciona su actividad investigadora ni su rol institucional en la noticia.,No hay evidencia suficiente para clasificarla.,MARIA VERONICA MARTINEZ LOPEZ
223,Seis revistas del Servicio de Publicaciones de la Universidad de Oviedo renuevan su sello de calidad nacional,https://portalinvestigacion.uniovi.es/investigadores/219902/detalle,MARIA CARMEN MARTINEZ RODRIGUEZ,UNCLEAR,No se menciona su actividad investigadora ni su rol institucional en la noticia.,No hay evidencia suficiente para clasificarla.,MARIA CARMEN MARTINEZ RODRIGUEZ
223,Seis revistas del Servicio de Publicaciones de la Universidad de Oviedo renuevan su sello de calidad nacional,https://portalinvestigacion.uniovi.es/investigadores/217691/detalle,MARIA LINDSAY MARTINEZ GARCIA,UNCLEAR,No se menciona su actividad investigadora ni su rol institucional en la noticia.,No hay evidencia suficiente para clasificarla.,MARIA LINDSAY MARTINEZ GARCIA
223,Seis revistas del Servicio de Publicaciones de la Universidad de Oviedo renuevan su sello de calidad nacional,https://portalinvestigacion.uniovi.es/investigadores/1095910/detalle,MARIA VICTORIA MARTINEZ LOPEZ,UNCLEAR,No se menciona su actividad investigadora ni su rol institucional en la noticia.,No hay evidencia suficiente para clasificarla.,MARIA VICTORIA MARTINEZ LOPEZ
223,Seis revistas del Servicio de Publicaciones de la Universidad de Oviedo renuevan su sello de calidad nacional,https://portalinvestigacion.uniovi.es/investigadores/217692/detalle,MARIA MARTINEZ GOMEZ,UNCLEAR,No se menciona su actividad investigadora ni su rol institucional en la noticia.,No hay evidencia suficiente para clasificarla.,MARIA MARTINEZ GOMEZ
224,"La Universidad de Oviedo impulsa la conexión entre ciencia, empresa y sociedad con la Segunda Semana de la Transferencia",https://portalinvestigacion.uniovi.es/investigadores/217811/detalle,SUSANA LUQUE RODRIGUEZ,MIXED,"Susana Luque aparece como vicerrectora, pero también se menciona su papel en la promoción de la investigación y la colaboración con empresas.","Por su parte, Susana Luque, vicerrectora de Transferencia y Relaciones con la Empresa, señala que esta semana 'es una oportunidad para que empresas, administraciones y entidades conozcan de primera mano el potencial investigador de la Universidad de Oviedo'.",SUSANA LUQUE RODRIGUEZ
224,"La Universidad de Oviedo impulsa la conexión entre ciencia, empresa y sociedad con la Segunda Semana de la Transferencia",https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,MIXED,"Ignacio Villaverde es mencionado como rector y también habla sobre la importancia de la transferencia del conocimiento, lo que implica un rol en la investigación.","Ignacio Villaverde, rector de la Universidad de Oviedo, subraya que 'la transferencia del conocimiento es una de las grandes responsabilidades de la universidad pública'.",IGNACIO VILLAVERDE MENENDEZ
225,El rector renueva su equipo de gobierno con la incorporación de Marta Mateo como nueva vicerrectora de Extensión Universitaria y Proyección Cultural,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,Ignacio Villaverde,INSTITUTIONAL,Villaverde actúa como rector y representante institucional en la noticia.,"Ignacio Villaverde, rector de la Universidad de Oviedo, ha renovado su equipo de gobierno con la incorporación de Marta Mateo.",IGNACIO VILLAVERDE MENENDEZ
225,El rector renueva su equipo de gobierno con la incorporación de Marta Mateo como nueva vicerrectora de Extensión Universitaria y Proyección Cultural,https://portalinvestigacion.uniovi.es/investigadores/219562/detalle,Marta Mateo,MIXED,Mateo es mencionada tanto en su rol como vicerrectora institucional como en su actividad investigadora en estudios de traducción.,Mateo ha centrado su investigación en el campo de los estudios de traducción en el ámbito de las lenguas inglesa y española.,MARIA PILAR GARCES GARCIA
226,Un proyecto europeo con participación de la Universidad de Oviedo impulsará la igualdad de género y la diversidad en las carreras científicas,https://portalinvestigacion.uniovi.es/investigadores/217800/detalle,Yolanda Lozano,MIXED,"Yolanda Lozano es mencionada como coordinadora de la iniciativa y también se refiere a su papel en la mejora de la calidad de la investigación, lo que implica actividad investigadora.","""Proyectos como GENERA-COPA permiten avanzar hacia una formación científica más inclusiva y mejor preparada para los retos globales"".",YOLANDA LOZANO GOMEZ
226,Un proyecto europeo con participación de la Universidad de Oviedo impulsará la igualdad de género y la diversidad en las carreras científicas,https://portalinvestigacion.uniovi.es/investigadores/218955/detalle,Bárbara Álvarez,MIXED,"Bárbara Álvarez es mencionada como coordinadora de la iniciativa y también se refiere a su papel en la mejora de la calidad de la investigación, lo que implica actividad investigadora.","""Proyectos como GENERA-COPA permiten avanzar hacia una formación científica más inclusiva y mejor preparada para los retos globales"".",BARBARA ALVAREZ GONZALEZ
227,La rectora de la Universidad de Zaragoza asume la presidencia del Grupo G9 de Universidades durante el primer semestre de 2026,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,Ignacio Villaverde,INSTITUTIONAL,"Ignacio Villaverde es mencionado como rector de la Universidad de Oviedo, participando en un encuentro institucional.","El encuentro de rectoras y rectores del G9, que ha contado con la participación de Ignacio Villaverde, rector de la Universidad de Oviedo.",IGNACIO VILLAVERDE MENENDEZ
227,La rectora de la Universidad de Zaragoza asume la presidencia del Grupo G9 de Universidades durante el primer semestre de 2026,https://portalinvestigacion.uniovi.es/investigadores/1301906/detalle,Ana Maria Lopez Fernandez,UNCLEAR,"No se menciona a Ana Maria Lopez Fernandez en la noticia, por lo que no hay evidencia suficiente para clasificar su rol.",,ANA MARIA LOPEZ FERNANDEZ
227,La rectora de la Universidad de Zaragoza asume la presidencia del Grupo G9 de Universidades durante el primer semestre de 2026,https://portalinvestigacion.uniovi.es/investigadores/217770/detalle,Jose Maria Lopez Lopez,UNCLEAR,"No se menciona a Jose Maria Lopez Lopez en la noticia, por lo que no hay evidencia suficiente para clasificar su rol.",,JOSE MARIA LOPEZ LOPEZ
227,La rectora de la Universidad de Zaragoza asume la presidencia del Grupo G9 de Universidades durante el primer semestre de 2026,https://portalinvestigacion.uniovi.es/investigadores/1116408/detalle,Eva Maria López Álvarez,UNCLEAR,"No se menciona a Eva Maria López Álvarez en la noticia, por lo que no hay evidencia suficiente para clasificar su rol.",,EVA MARIA LÓPEZ ÁLVAREZ
227,La rectora de la Universidad de Zaragoza asume la presidencia del Grupo G9 de Universidades durante el primer semestre de 2026,https://portalinvestigacion.uniovi.es/investigadores/1010350/detalle,Paula Maria Lopez Perez,UNCLEAR,"No se menciona a Paula Maria Lopez Perez en la noticia, por lo que no hay evidencia suficiente para clasificar su rol.",,PAULA MARIA LOPEZ PEREZ
227,La rectora de la Universidad de Zaragoza asume la presidencia del Grupo G9 de Universidades durante el primer semestre de 2026,https://portalinvestigacion.uniovi.es/investigadores/217758/detalle,Maria Concepcion Lopez Diaz,UNCLEAR,"No se menciona a Maria Concepcion Lopez Diaz en la noticia, por lo que no hay evidencia suficiente para clasificar su rol.",,MARIA CONCEPCION LOPEZ DIAZ
228,La Universidad de Oviedo supera por primera vez el millar de matrículas en el Programa Universitario de Mayores,https://portalinvestigacion.uniovi.es/investigadores/219562/detalle,María Pilar García Cuetos,INSTITUTIONAL,"La vicerrectora destaca el valor social y cultural del programa, actuando como representante institucional.",subraya que 'alcanzar por primera vez el millar de matrículas es un hito que confirma el enorme valor social y cultural de este programa'.,MARIA PILAR GARCES GARCIA
228,La Universidad de Oviedo supera por primera vez el millar de matrículas en el Programa Universitario de Mayores,https://portalinvestigacion.uniovi.es/investigadores/218586/detalle,Pedro Manuel Suárez Martínez,MIXED,"El catedrático menciona su implicación en el programa y también describe su actividad docente, lo que muestra ambas dimensiones.",Él se encarga de impartir el curso titulado Cultura Clásica y Mundo Contemporáneo.,PEDRO MANUEL SUAREZ MARTINEZ
228,La Universidad de Oviedo supera por primera vez el millar de matrículas en el Programa Universitario de Mayores,https://portalinvestigacion.uniovi.es/investigadores/217767/detalle,José Manuel López García,MIXED,"El catedrático destaca su experiencia docente en el programa y su satisfacción personal, mostrando tanto su rol como investigador como docente.",José Manuel López García imparte tres asignaturas relacionadas con la biomedicina desde hace ocho años.,JOSE MANUEL LOPEZ GARCIA
228,La Universidad de Oviedo supera por primera vez el millar de matrículas en el Programa Universitario de Mayores,https://portalinvestigacion.uniovi.es/investigadores/219226/detalle,Set Pérez González,MIXED,"El profesor menciona su participación en el programa y cómo esto le ayuda a difundir su trabajo, mostrando tanto su rol docente como investigador.",para nosotros es un foro en el que difundir el valor de nuestro trabajo.,SET PEREZ GONZALEZ
228,La Universidad de Oviedo supera por primera vez el millar de matrículas en el Programa Universitario de Mayores,https://portalinvestigacion.uniovi.es/investigadores/218121/detalle,Raquel Pérez Díaz,MIXED,"La profesora expresa su satisfacción por la enseñanza en el programa y su aprendizaje, lo que refleja ambas dimensiones.","Es una docencia que me encanta y me proporciona mucha alegría, porque la que aprendo con ellos soy yo.",RAQUEL PEREZ DIAZ
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,Ignacio Villaverde Menendez,INSTITUTIONAL,"Ignacio Villaverde aparece como rector de la Universidad de Oviedo, destacando su papel institucional en la presentación de la red 5G.","Ignacio Villaverde, rector de la Universidad de Oviedo, ha destacado que esta red 5G supone un 'salto cualitativo' para la Universidad de Oviedo y para Asturias.",IGNACIO VILLAVERDE MENENDEZ
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217735/detalle,Germán León Fernández,RESEARCH,"Germán León es mencionado como parte del equipo responsable de la nueva red 5G, que se utiliza en proyectos de investigación.","El equipo responsable de esta nueva red está formado por los profesores de la institución académica Rafael González Ayestarán, Ignacio Rodríguez Larrad y Luis Fernando Herrán Ontañón.",GERMAN LEON FERNANDEZ
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217902/detalle,Luis Fernando Herrán Ontañón,RESEARCH,"Luis Fernando es parte del equipo responsable de la red 5G, que se utiliza en proyectos de investigación.","El equipo responsable de esta nueva red está formado por los profesores de la institución académica Rafael González Ayestarán, Ignacio Rodríguez Larrad y Luis Fernando Herrán Ontañón.",LUIS FERNANDO HERRAN ONTAÑON
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217335/detalle,Rafael González Ayestarán,RESEARCH,"Rafael González es mencionado como parte del equipo responsable de la nueva red 5G, que se utiliza en proyectos de investigación.","El equipo responsable de esta nueva red está formado por los profesores de la institución académica Rafael González Ayestarán, Ignacio Rodríguez Larrad y Luis Fernando Herrán Ontañón.",RAFAEL GONZALEZ AYESTARAN
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/219298/detalle,Ignacio Rodríguez,RESEARCH,"Ignacio Rodríguez es parte del equipo responsable de la nueva red 5G, que se utiliza en proyectos de investigación.","El equipo responsable de esta nueva red está formado por los profesores de la institución académica Rafael González Ayestarán, Ignacio Rodríguez Larrad y Luis Fernando Herrán Ontañón.",IGNACIO RODRIGUEZ
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217762/detalle,Jesús Alberto López Fernández,RESEARCH,"Jesús Alberto es parte del equipo responsable de la nueva red 5G, que se utiliza en proyectos de investigación.","El equipo responsable de esta nueva red está formado por los profesores de la institución académica Rafael González Ayestarán, Ignacio Rodríguez Larrad y Luis Fernando Herrán Ontañón.",JESUS ALBERTO LOPEZ FERNANDEZ
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,MIXED,"Ignacio Villaverde actúa como rector, pero también menciona la importancia de la investigación y la transferencia de conocimiento en su discurso.","""Este convenio no solo refuerza la apuesta por modelos industriales sostenibles y digitales, sino que también sitúa a la Universidad de Oviedo en el centro de la transferencia de conocimiento y la investigación aplicada"".",IGNACIO VILLAVERDE MENENDEZ
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/217811/detalle,SUSANA LUQUE RODRIGUEZ,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de Susana Luque en el texto.,,SUSANA LUQUE RODRIGUEZ
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/219825/detalle,ROBERTO GARCIA GARCIA,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de Roberto García en el texto.,,ROBERTO GARCIA GARCIA
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/217409/detalle,MARIA SERAFINA GARCIA GARCIA,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de María Serafina García en el texto.,,MARIA SERAFINA GARCIA GARCIA
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/218790/detalle,JOSE GARCIA GARCIA,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de José García en el texto.,,JOSE GARCIA GARCIA
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/217404/detalle,BEATRIZ GARCIA GARCIA,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de Beatriz García en el texto.,,BEATRIZ GARCIA GARCIA
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/1205486/detalle,JORGE GARCIA PIQUERAS,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de Jorge García en el texto.,,JORGE GARCIA PIQUERAS
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/219675/detalle,ISMAEL GARCIA GARCIA,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de Ismael García en el texto.,,ISMAEL GARCIA GARCIA
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/217410/detalle,RAQUEL GARCIA GARCIA,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de Raquel García en el texto.,,RAQUEL GARCIA GARCIA
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/217405/detalle,DANIEL GARCIA GARCIA,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de Daniel García en el texto.,,DANIEL GARCIA GARCIA
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/217449/detalle,JORGE GARCIA RODRIGUEZ,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de Jorge García en el texto.,,JORGE GARCIA RODRIGUEZ
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/217407/detalle,MARIA ANGELES GARCIA GARCIA,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de María Ángeles García en el texto.,,MARIA ANGELES GARCIA GARCIA
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/219148/detalle,JORGE GARCIA GARCIA,UNCLEAR,No se menciona ninguna actividad específica de investigación o contribución académica de Jorge García en el texto.,,JORGE GARCIA GARCIA
234,Un estudio de la Universidad de Oviedo gana el premio Lola Martínez a la mejor investigación en Igualdad y Género,https://portalinvestigacion.uniovi.es/investigadores/217461/detalle,Alba García Torres,RESEARCH,"La profesora Alba García Torres ha sido reconocida por una investigación sobre la regulación del tiempo desde una perspectiva feminista, lo que indica su actividad investigadora.","La profesora de la Universidad de Oviedo Alba García Torres ha sido distinguida con el VIII Premio Lola Martínez a la mejor investigación en Igualdad y Género 2025, otorgado por el Aula de Igualdad y Género Lola Martínez de la Universidad de Castilla-La Mancha.",ALBA GARCIA TORRES
235,Un equipo de la Universidad de Oviedo lidera un estudio que define las reglas para el control de la nanoluz en la escala atómica,https://portalinvestigacion.uniovi.es/investigadores/216763/detalle,PABLO ALONSO GONZALEZ,RESEARCH,El profesor Pablo Alonso González lidera un proyecto de investigación y se menciona su actividad investigadora en el contexto de un estudio publicado.,...liderado por el profesor de la Universidad de Oviedo Pablo Alonso González y financiado por una ERC Consolidator Grant del Consejo Europeo de Investigación.,PABLO ALONSO GONZALEZ
235,Un equipo de la Universidad de Oviedo lidera un estudio que define las reglas para el control de la nanoluz en la escala atómica,https://portalinvestigacion.uniovi.es/investigadores/1095859/detalle,AITANA TARAZAGA MARTIN-LUENGO,UNCLEAR,No se proporciona información suficiente sobre la actividad investigadora de Aitana Tarazaga Martin-Luengo en la noticia.,,AITANA TARAZAGA MARTIN-LUENGO
235,Un equipo de la Universidad de Oviedo lidera un estudio que define las reglas para el control de la nanoluz en la escala atómica,https://portalinvestigacion.uniovi.es/investigadores/220311/detalle,PABLO ALONSO GONZALEZ,UNCLEAR,No se proporciona información suficiente sobre la actividad investigadora de Pablo Alonso González en la noticia.,,PABLO ALONSO GONZALEZ
236,Los pesticidas son tan importantes como la pérdida de hábitats en el declive global de las abejas silvestres en los cultivos,https://portalinvestigacion.uniovi.es/investigadores/217405/detalle,Daniel García García,RESEARCH,"Participa en un estudio sobre el efecto de pesticidas y pérdida de hábitats en abejas silvestres, lo que implica actividad investigadora.",...miembros del grupo de investigación de Biodiversidad y Servicios de los Ecosistemas (BESLab) de la Universidad de Oviedo... han analizado el declive de las abejas silvestres... en relación con dos factores... el uso de pesticidas... y la pérdida de hábitats naturales.,DANIEL GARCIA GARCIA
236,Los pesticidas son tan importantes como la pérdida de hábitats en el declive global de las abejas silvestres en los cultivos,https://portalinvestigacion.uniovi.es/investigadores/217471/detalle,Daniel García Vivo,UNCLEAR,No se menciona su participación en la investigación ni se proporciona información sobre su rol en el contexto de la noticia.,,DANIEL GARCIA VIVO
236,Los pesticidas son tan importantes como la pérdida de hábitats en el declive global de las abejas silvestres en los cultivos,https://portalinvestigacion.uniovi.es/investigadores/217428/detalle,Daniel Fernando García Martínez,UNCLEAR,No se menciona su participación en la investigación ni se proporciona información sobre su rol en el contexto de la noticia.,,DANIEL FERNANDO GARCIA MARTINEZ
236,Los pesticidas son tan importantes como la pérdida de hábitats en el declive global de las abejas silvestres en los cultivos,https://portalinvestigacion.uniovi.es/investigadores/1116395/detalle,Marcos Miñarro Prado,RESEARCH,"Participa en el estudio y proporciona datos sobre el impacto de pesticidas en las abejas, lo que implica actividad investigadora.","...como indica Marcos Miñarro, investigador del SERIDA, 'el análisis global incorpora datos de 36 sistemas de cultivo diferentes...'",MARCOS MIÑARRO PRADO
236,Los pesticidas son tan importantes como la pérdida de hábitats en el declive global de las abejas silvestres en los cultivos,https://portalinvestigacion.uniovi.es/investigadores/217469/detalle,Daniel García Velasco,UNCLEAR,No se menciona su participación en la investigación ni se proporciona información sobre su rol en el contexto de la noticia.,,Daniel García Velasco
238,La Cátedra de Salud Comunitaria y Promoción de la Salud entrega sus premios a los mejores trabajos fin de titulación,https://portalinvestigacion.uniovi.es/investigadores/217921/detalle,RAQUEL MARIA GONZALEZ SOENGAS,RESEARCH,"Se menciona su trabajo sobre el impacto de los desastres naturales en la salud mental de la población joven, lo que indica actividad investigadora.",María González García ha sido reconocida con el premio al mejor TFM gracias a su trabajo sobre el impacto de los desastres naturales en la salud mental de la población joven.,RAQUEL MARIA GONZALEZ SOENGAS
238,La Cátedra de Salud Comunitaria y Promoción de la Salud entrega sus premios a los mejores trabajos fin de titulación,https://portalinvestigacion.uniovi.es/investigadores/217362/detalle,MARTA ISABEL GONZALEZ GARCIA,RESEARCH,"Se menciona su trabajo titulado Epidemiología de las Enfermedades Cardiovasculares en Emergencias Complejas, lo que indica actividad investigadora.","El premio al mejor TFG fue para Aída Sotomayor Centeno, por su trabajo titulado Epidemiología de las Enfermedades Cardiovasculares en Emergencias Complejas.",MARTA ISABEL GONZALEZ GARCIA
239,25 tesis doctorales leídas en el curso 2023-2024 recibirán el Premio Extraordinario de Doctorado,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,IRENE DIAZ MARTINEZ,MIXED,"Irene Díaz aparece como vicerrectora de Investigación, lo que indica un rol institucional, pero también destaca la importancia del Plan Propio de Investigación, que está relacionado con la actividad investigadora.","La vicerrectora Irene Díaz ha subrayado que “el Plan Propio sigue siendo una herramienta fundamental para sostener la actividad investigadora en todas sus fases...""",IRENE DIAZ MARTINEZ
239,25 tesis doctorales leídas en el curso 2023-2024 recibirán el Premio Extraordinario de Doctorado,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"Ignacio Villaverde es mencionado como rector y su intervención se centra en el valor institucional de los premios, sin referencia a actividad investigadora específica.","El rector de la Universidad de Oviedo, Ignacio Villaverde, ha señalado que estos premios “ponen en valor el enorme esfuerzo y la calidad del trabajo desarrollado...""",IGNACIO VILLAVERDE MENENDEZ
239,25 tesis doctorales leídas en el curso 2023-2024 recibirán el Premio Extraordinario de Doctorado,https://portalinvestigacion.uniovi.es/investigadores/218464/detalle,MARIA PAZ SUAREZ COALLA,UNCLEAR,"No se menciona a María Paz Suárez en el contexto de la noticia, por lo que no hay evidencia suficiente para clasificar su rol.",,MARIA PAZ SUAREZ COALLA
239,25 tesis doctorales leídas en el curso 2023-2024 recibirán el Premio Extraordinario de Doctorado,https://portalinvestigacion.uniovi.es/investigadores/217124/detalle,SUSANA IRENE DIAZ RODRIGUEZ,UNCLEAR,"No se menciona a Susana Irene Díaz en el contexto de la noticia, por lo que no hay evidencia suficiente para clasificar su rol.",,SUSANA IRENE DIAZ RODRIGUEZ
240,El lienzo ‘Cristo presentado al pueblo’ recupera su valor artístico original tras ser sometido a una restauración integral,https://portalinvestigacion.uniovi.es/investigadores/219685/detalle,Álvaro Fernández Castañón,RESEARCH,"El texto menciona que Álvaro Fernández Castañón es restaurador de pintura del Museo del Prado y coordinó la intervención de restauración, lo que implica una actividad investigadora en el ámbito de la conservación del arte.","...la intervención, llevada a cabo por la especialista Ana Isabel Ortega Díaz y coordinada por Álvaro Fernández Castañón, restaurador de pintura del Museo del Prado...",ALVARO FERNANDEZ VAQUERO
243,El Principado y la Universidad de Oviedo ponen en marcha el primer Erasmus Rural,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"Ignacio Villaverde aparece como rector de la Universidad de Oviedo, destacando su papel institucional en la presentación del programa Erasmus Rural.",El rector Ignacio Villaverde señala que este programa refuerza 'nuestra esencia como universidad pública: estar al servicio del territorio...'.,IGNACIO VILLAVERDE MENENDEZ
243,El Principado y la Universidad de Oviedo ponen en marcha el primer Erasmus Rural,https://portalinvestigacion.uniovi.es/investigadores/218643/detalle,CELESTINO RODRIGUEZ PEREZ,INSTITUTIONAL,"Celestino Rodríguez es mencionado como decano de la Facultad de Formación del Profesorado y Educación, expresando su satisfacción por el programa desde una perspectiva institucional.","Celestino Rodríguez, decano de la Facultad de Formación del Profesorado y Educación, ha expresado su orgullo y satisfacción por la puesta en marcha del programa.",CELESTINO RODRIGUEZ PEREZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/219231/detalle,DAVID RODRIGUEZ MARTINEZ,RESEARCH,El premio otorgado a David Rodríguez Suárez por su TFG está relacionado con su actividad investigadora en finanzas sostenibles.,Premio otorgado a David Rodríguez Suárez por el TFG Inversiones Financieras Sostenibles: resultados de los fondos ESG en Europa.,DAVID RODRIGUEZ MARTINEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217511/detalle,MARIA ARANZAZU FERNANDEZ RODRIGUEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con ella en la noticia.,,MARIA ARANZAZU FERNANDEZ RODRIGUEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217811/detalle,SUSANA LUQUE RODRIGUEZ,INSTITUTIONAL,Susana Luque aparece como vicerrectora y su intervención se centra en el papel institucional de las cátedras.,"La apertura ha corrido a cargo de la vicerrectora de Transferencia y Relaciones con la Empresa, Susana Luque.",SUSANA LUQUE RODRIGUEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217560/detalle,ESTEBAN GARCIA CANAL,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,ESTEBAN GARCIA CANAL
