news_id,titulo,investigador_id,verbo_superficie,relacion,topico_o_concepto,evidencia,confianza_llm,nombre_investigador
174,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217023/detalle,investigar,INVESTIGA_SOBRE,género e igualdad,cada participante explica su línea de investigación y su contribución al avance del conocimiento en materia de igualdad y género.,0.9,MANES FERNANDEZ CABANAS
175,Noelia López Souto gana el Premio de Investigación Instituto Feijoo de Estudios del Siglo XVIII 2026,https://portalinvestigacion.uniovi.es/investigadores/218046/detalle,investigar,INVESTIGA_SOBRE,poesía festiva de José Iglesias de la Casa,La obra galardonada analiza la poesía festiva de José Iglesias de la Casa.,0.9,RODRIGO OLAY VALDES
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/2237794/detalle,investigar,INVESTIGA_SOBRE,microRNA y entrenamiento en deportistas olímpicos,"""...señala David Fernández Vivero, primer autor del estudio e investigador predoctoral Severo Ochoa en la Universidad de Oviedo.""",0.9,DAVID FERNANDEZ VIVERO
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/1095853/detalle,liderar,LIDERA,estudio sobre microRNA y ejercicio,"""...ha sido liderado por el grupo de investigación Intervenciones Traslacionales para la Salud de la Universidad de Oviedo...""",0.85,MANUEL FERNANDEZ SANJURJO
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/1095853/detalle,desarrollar,DESARROLLA,nuevas aplicaciones en medicina y deporte,"""...su conocimiento ha permitido desarrollar nuevas aplicaciones en medicina y deporte...""",0.8,MANUEL FERNANDEZ SANJURJO
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217641/detalle,participar,COLABORA_EN,estudio sobre microRNA y entrenamiento en deportistas olímpicos,"""...subraya que 'este trabajo demuestra que es posible integrar investigación molecular de vanguardia en la planificación real del alto rendimiento...'""",0.75,EDUARDO IGLESIAS GUTIERREZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217641/detalle,reforzar,COLABORA_EN,monitorización de la adaptación fisiológica en deportistas,"""...refuerza el potencial de los microRNA circulantes como herramientas para monitorizar la adaptación fisiológica durante una temporada olímpica.""",0.7,EDUARDO IGLESIAS GUTIERREZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217641/detalle,investigar,INVESTIGA_SOBRE,regulación de la contracción cardíaca,"""...apuntan a que el miR-223-3p podría desempeñar un papel relevante en la adaptación y respuesta del corazón al ejercicio de alta intensidad...""",0.7,EDUARDO IGLESIAS GUTIERREZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217641/detalle,desarrollar,DESARROLLA,nuevas herramientas para la salud del deportista,"""...ayudaría a una correcta prescripción de ejercicio para la salud.""",0.7,EDUARDO IGLESIAS GUTIERREZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217641/detalle,ofrecer,DESARROLLA,mejor seguimiento del alto rendimiento,"""...demuestra el potencial de estos biomarcadores para mejorar el seguimiento del alto rendimiento.""",0.75,EDUARDO IGLESIAS GUTIERREZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217641/detalle,aportar,COLABORA_EN,conocimiento aplicable al seguimiento de la salud del deportista,"""...generando conocimiento aplicable directamente al seguimiento de la salud del deportista.""",0.7,EDUARDO IGLESIAS GUTIERREZ
176,Un estudio de la Universidad de Oviedo identifica un biomarcador clave para entender el entrenamiento en medallistas olímpicos,https://portalinvestigacion.uniovi.es/investigadores/217641/detalle,investigar,INVESTIGA_SOBRE,mecanismos biológicos de respuesta al ejercicio,"""...nos permite profundizar en los mecanismos biológicos que sustentan la respuesta global al ejercicio...""",0.75,EDUARDO IGLESIAS GUTIERREZ
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/218284/detalle,participar,COLABORA_EN,informe sobre el mercado laboral asturiano,"con la participación de los investigadores Juan Francisco Canal, Matías Mayor y César Rodríguez.",0.9,MATIAS MAYOR FERNANDEZ
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/216972/detalle,participar,COLABORA_EN,informe sobre el mercado laboral asturiano,"con la participación de los investigadores Juan Francisco Canal, Matías Mayor y César Rodríguez.",0.9,JUAN FRANCISCO CANAL DOMINGUEZ
179,La Cátedra de Evaluación de las Políticas de Empleo presenta un modelo estadístico para mejorar la empleabilidad en Asturias,https://portalinvestigacion.uniovi.es/investigadores/218362/detalle,participar,COLABORA_EN,informe sobre el mercado laboral asturiano,"con la participación de los investigadores Juan Francisco Canal, Matías Mayor y César Rodríguez.",0.9,CESAR RODRIGUEZ GUTIERREZ
181,"Coral Garrido, del IES Padre Feijóo, gana la Olimpiada Asturiana de Geología",https://portalinvestigacion.uniovi.es/investigadores/1283427/detalle,participar,COLABORA_EN,Olimpiada Asturiana de Geología,"La lista de 10 finalistas estuvo liderada por Coral Garrido García, del IES Padre Feijóo (Gijón). Completaron el cuadro de honor... Sara Suárez Benito (IES Aramo, Oviedo)...",0.9,SARA SUAREZ FERNANDEZ
187,"El rector de la Universidad de Oviedo, Ignacio Villaverde, recibirá el doctorado Honoris Causa por la Universidad de Rouen Normandía",https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,impulsar,LIDERA,Alianza INGENIUM,su contribución clave al impulso de la Alianza INGENIUM,0.9,IGNACIO VILLAVERDE MENENDEZ
187,"El rector de la Universidad de Oviedo, Ignacio Villaverde, recibirá el doctorado Honoris Causa por la Universidad de Rouen Normandía",https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,investigar,INVESTIGA_SOBRE,Derecho Constitucional,"reconoce la aportación científica del rector, Ignacio Villaverde, como catedrático de Derecho Constitucional",0.85,IGNACIO VILLAVERDE MENENDEZ
188,La Universidad de Oviedo analiza cómo la protección marina afecta a la pesca artesanal en el Cantábrico,https://portalinvestigacion.uniovi.es/investigadores/219310/detalle,liderar,LIDERA,proyecto ESPARDE,"La Universidad de Oviedo, a través del Instituto de Recursos Naturales y Ordenación del Territorio (INDUROT), lidera el proyecto ESPARDE...",0.9,EMMA ZAPICO FERNANDEZ
188,La Universidad de Oviedo analiza cómo la protección marina afecta a la pesca artesanal en el Cantábrico,https://portalinvestigacion.uniovi.es/investigadores/217570/detalle,participar,COLABORA_EN,proyecto ESPARDE,El equipo está integrado por... Laura García de la Fuente y Arturo Colina Vuelta...,0.85,LAURA GARCIA DE LA FUENTE
188,La Universidad de Oviedo analiza cómo la protección marina afecta a la pesca artesanal en el Cantábrico,https://portalinvestigacion.uniovi.es/investigadores/216996/detalle,participar,COLABORA_EN,proyecto ESPARDE,El equipo está integrado por... Arturo Colina Vuelta...,0.85,ARTURO COLINA VUELTA
188,La Universidad de Oviedo analiza cómo la protección marina afecta a la pesca artesanal en el Cantábrico,https://portalinvestigacion.uniovi.es/investigadores/218040/detalle,participar,COLABORA_EN,proyecto ESPARDE,"El equipo está integrado por... Ícaro Obeso, adscritos al INDUROT...",0.85,ICARO OBESO MUÑIZ
188,La Universidad de Oviedo analiza cómo la protección marina afecta a la pesca artesanal en el Cantábrico,https://portalinvestigacion.uniovi.es/investigadores/218038/detalle,participar,COLABORA_EN,proyecto ESPARDE,El equipo está integrado por... Ana Belén Ramos e Ícaro Obeso...,0.85,ANA BELEN RAMOS GUAJARDO
191,La Cátedra de Innovación de la Universidad de Oviedo y el Principado identificará sectores estratégicos para el futuro económico y tecnológico de Asturias,https://portalinvestigacion.uniovi.es/investigadores/219668/detalle,desarrollar,DESARROLLA,panel de control sobre el impacto de la innovación,la Cátedra... también impulsará el desarrollo de un panel de control que permita evaluar el impacto de la innovación en la economía regional.,0.9,FERNANDO RUBIERA MOROLLON
191,La Cátedra de Innovación de la Universidad de Oviedo y el Principado identificará sectores estratégicos para el futuro económico y tecnológico de Asturias,https://portalinvestigacion.uniovi.es/investigadores/219668/detalle,investigar,INVESTIGA_SOBRE,impacto de la digitalización y la Inteligencia Artificial en el mercado laboral,la Cátedra estudiará el impacto de la digitalización y la Inteligencia Artificial en la transformación del mercado laboral.,0.85,FERNANDO RUBIERA MOROLLON
191,La Cátedra de Innovación de la Universidad de Oviedo y el Principado identificará sectores estratégicos para el futuro económico y tecnológico de Asturias,https://portalinvestigacion.uniovi.es/investigadores/219668/detalle,investigar,INVESTIGA_SOBRE,industria de defensa,Uno de los primeros sectores de estudio será la industria de defensa.,0.9,FERNANDO RUBIERA MOROLLON
192,El ceisIA abandona Lugones ante el bloqueo del Ayuntamiento de Siero,https://portalinvestigacion.uniovi.es/investigadores/219278/detalle,desarrollar,DESARROLLA,aplicación para la gestión de licencias urbanísticas,destaca el desarrollo de una aplicación para la gestión de licencias urbanísticas,0.9,NOELIA RICO PACHON
194,La Universidad de Oviedo caracteriza las lesiones inguinales deportivas con el mayor estudio realizado hasta la fecha,https://portalinvestigacion.uniovi.es/investigadores/218048/detalle,investigar,INVESTIGA_SOBRE,lesiones inguinales deportivas,"“Estos hallazgos, que muestran una consistencia clara tanto en niveles de élite como en el deporte amateur, permiten implementar modelos de prevención adecuados a cada deportista, según su perfil de riesgo lesional”.",0.9,HUGO OLMEDILLAS FERNANDEZ
194,La Universidad de Oviedo caracteriza las lesiones inguinales deportivas con el mayor estudio realizado hasta la fecha,https://portalinvestigacion.uniovi.es/investigadores/218896/detalle,investigar,INVESTIGA_SOBRE,programas de fuerza específicos para musculatura aductora,“este nuevo metaanálisis global valida la necesidad de priorizar programas de fuerza específicos para esta musculatura”.,0.9,MIGUEL ENRIQUE DEL VALLE SOTO
198,Materiales ultraestables del CINN listos para analizar la atmósfera de Marte,https://portalinvestigacion.uniovi.es/investigadores/218596/detalle,desarrollar,DESARROLLA,componentes cerámicos de alta estabilidad para sistemas LiDAR,El grupo de Materiales Nanoestructurados Multifuncionales del CINN desarrolló una familia de materiales basada en beta-eucriptita.,0.9,MARIA EUGENIA SUAREZ SERRANO
198,Materiales ultraestables del CINN listos para analizar la atmósfera de Marte,https://portalinvestigacion.uniovi.es/investigadores/218596/detalle,investigar,INVESTIGA_SOBRE,estudio de la atmósfera de Marte,El estudio de la atmósfera de Marte resulta clave para comprender su clima y avanzar en futuras misiones de exploración humana.,0.85,MARIA EUGENIA SUAREZ SERRANO
198,Materiales ultraestables del CINN listos para analizar la atmósfera de Marte,https://portalinvestigacion.uniovi.es/investigadores/218464/detalle,desarrollar,DESARROLLA,prototipo innovador para sistemas LiDAR,"“Se trataba de desarrollar un prototipo innovador que eliminase la necesidad de complejos sistemas de control térmico”, explica Adolfo Fernández.",0.9,MARIA PAZ SUAREZ COALLA
198,Materiales ultraestables del CINN listos para analizar la atmósfera de Marte,https://portalinvestigacion.uniovi.es/investigadores/218596/detalle,formar,COLABORA_EN,fabricación de componentes críticos para el sistema LiDAR,"Mediante técnicas de electroerosión y mecanizado convencional, el equipo logró fabricar por primera vez elementos críticos como la estructura de soporte del espejo secundario.",0.8,MARIA EUGENIA SUAREZ SERRANO
199,Más de 60 investigadoras de la Universidad de Oviedo participarán en la conmemoración del Día Internacional de la Mujer y la Niña en la Ciencia,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,ofrecer,DESARROLLA,referentes reales y cercanos a las niñas y adolescentes,...ofrecer referentes reales y cercanos a las niñas y adolescentes...,0.9,IRENE DIAZ MARTINEZ
199,Más de 60 investigadoras de la Universidad de Oviedo participarán en la conmemoración del Día Internacional de la Mujer y la Niña en la Ciencia,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,investigar,INVESTIGA_SOBRE,papel de la mujer en la ciencia,...reivindicar el papel de la mujer en la ciencia...,0.85,IRENE DIAZ MARTINEZ
204,Dos monografías del Servicio de Publicaciones de la Universidad de Oviedo obtienen el sello de calidad en edición académica CEA-APQ 2025,https://portalinvestigacion.uniovi.es/investigadores/217362/detalle,participar,COLABORA_EN,evaluación de monografías,"Ana Isabel González, catedrática de Escuela de Derecho Financiero y Tributario de la Universidad de Oviedo.",0.9,MARTA ISABEL GONZALEZ GARCIA
207,Un estudio de la Universidad de Oviedo identifica una amplia diversidad de hongos asociados a las raíces del roble albar cantábrico,https://portalinvestigacion.uniovi.es/investigadores/216782/detalle,liderar,LIDERA,muestreo intensivo de hongos en raíces de roble albar,Investigadores de la Universidad de Oviedo han liderado el primer muestreo intensivo de los hongos que habitan las raíces del roble albar...,0.9,PEDRO ALVAREZ ALVAREZ
207,Un estudio de la Universidad de Oviedo identifica una amplia diversidad de hongos asociados a las raíces del roble albar cantábrico,https://portalinvestigacion.uniovi.es/investigadores/216782/detalle,investigar,INVESTIGA_SOBRE,"diversidad taxonómica, funcional y ecológica de los hongos","El estudio... analiza por primera vez de forma conjunta la diversidad taxonómica, funcional y ecológica de los hongos presentes...",0.85,PEDRO ALVAREZ ALVAREZ
207,Un estudio de la Universidad de Oviedo identifica una amplia diversidad de hongos asociados a las raíces del roble albar cantábrico,https://portalinvestigacion.uniovi.es/investigadores/219930/detalle,investigar,INVESTIGA_SOBRE,diversidad y función de los hongos en la gestión de bosques,Conocer la diversidad y función de estos hongos es imprescindible para gestionar y conservar los bosques atlánticos...,0.8,COVADONGA DEL CAMINO FERNANDEZ-MIRANDA
210,"La Universidad de Oviedo aprueba una oferta de 1.774 plazas de Máster Universitario para el curso 2026-2027, con dos nuevas titulaciones",https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,investigar,INVESTIGA_SOBRE,Código de Buenas Prácticas en Investigación y Transferencia,"Irene Díaz ha explicado que “su objetivo principal es promover una investigación íntegra, honesta, rigurosa y responsable...""",0.9,IRENE DIAZ MARTINEZ
210,"La Universidad de Oviedo aprueba una oferta de 1.774 plazas de Máster Universitario para el curso 2026-2027, con dos nuevas titulaciones",https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,ofrecer,DESARROLLA,oferta formativa más flexible y moderna,"la creación del IFID permitirá optimizar recursos, unificar estructuras y ofrecer una oferta formativa más flexible, moderna y alineada con las necesidades del profesorado",0.85,JUAN MANUEL MARCHANTE GAYON
210,"La Universidad de Oviedo aprueba una oferta de 1.774 plazas de Máster Universitario para el curso 2026-2027, con dos nuevas titulaciones",https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,participar,COLABORA_EN,redes nacionales e internacionales de innovación educativa,impulsará la participación de la Universidad de Oviedo en redes nacionales e internacionales de innovación educativa,0.8,JUAN MANUEL MARCHANTE GAYON
211,Investigadores de la Universidad de Oviedo copan las convocatorias científicas del Principado,https://portalinvestigacion.uniovi.es/investigadores/216776/detalle,liderar,LIDERA,proyectos de investigación en el programa de Misiones Científicas,Los proyectos están liderados por Ignacio Rodríguez Larrad y Eduardo Álvarez Álvarez.,0.9,BRAULIO JOSE ALVAREZ ALVAREZ
211,Investigadores de la Universidad de Oviedo copan las convocatorias científicas del Principado,https://portalinvestigacion.uniovi.es/investigadores/219685/detalle,participar,COLABORA_EN,convocatoria de Redes,la Universidad de Oviedo ha obtenido financiación para diez de los doce proyectos aprobados en el Principado. Los investigadores responsables son Álvaro Fernández Vaquero.,0.9,ALVARO FERNANDEZ VAQUERO
211,Investigadores de la Universidad de Oviedo copan las convocatorias científicas del Principado,https://portalinvestigacion.uniovi.es/investigadores/218165/detalle,participar,COLABORA_EN,convocatoria de Redes,Los investigadores responsables son... Montserrat Rivas Ardisana.,0.9,MONTSERRAT RIVAS ARDISANA
211,Investigadores de la Universidad de Oviedo copan las convocatorias científicas del Principado,https://portalinvestigacion.uniovi.es/investigadores/219298/detalle,liderar,LIDERA,proyectos de investigación en el programa de Misiones Científicas,Los proyectos están liderados por Ignacio Rodríguez Larrad y Eduardo Álvarez Álvarez.,0.9,IGNACIO RODRIGUEZ
211,Investigadores de la Universidad de Oviedo copan las convocatorias científicas del Principado,https://portalinvestigacion.uniovi.es/investigadores/219981/detalle,participar,COLABORA_EN,convocatoria Margarita Salas,Han resultado beneficiados... María Marina Ramos Martín.,0.9,INMACULADA CONCEPCION ALVAREZ AYUSO
211,Investigadores de la Universidad de Oviedo copan las convocatorias científicas del Principado,https://portalinvestigacion.uniovi.es/investigadores/218360/detalle,participar,COLABORA_EN,convocatoria de Redes,Los investigadores responsables son... Pablo Rodríguez González.,0.9,PABLO RODRIGUEZ GONZALEZ
211,Investigadores de la Universidad de Oviedo copan las convocatorias científicas del Principado,https://portalinvestigacion.uniovi.es/investigadores/2355302/detalle,participar,COLABORA_EN,convocatoria de Redes,Los investigadores responsables son... Noemí Pinilla.,0.9,NOEMI PINILLA ALONSO
211,Investigadores de la Universidad de Oviedo copan las convocatorias científicas del Principado,https://portalinvestigacion.uniovi.es/investigadores/218062/detalle,participar,COLABORA_EN,convocatoria de Redes,Los investigadores responsables son... Paula Oulego Blanco.,0.9,PAULA OULEGO BLANCO
213,La Facultad de Psicología de la Universidad de Oviedo ofrece tratamientos novedosos para dejar de fumar tabaco y cannabis,https://portalinvestigacion.uniovi.es/investigadores/218421/detalle,impulsar,LIDERA,programas para dejar de fumar,El Grupo de Conductas Adictivas (GCA) de la Facultad de Psicología de la Universidad de Oviedo impulsa dos programas innovadores para ayudar a dejar de fumar.,0.9,ROBERTO SECADES VILLA
213,La Facultad de Psicología de la Universidad de Oviedo ofrece tratamientos novedosos para dejar de fumar tabaco y cannabis,https://portalinvestigacion.uniovi.es/investigadores/217966/detalle,desarrollar,DESARROLLA,herramientas digitales para dejar de fumar,El grupo ha desarrollado y evaluado herramientas digitales basadas en tecnologías de autorregistro.,0.85,ALBA GONZALEZ DE LA ROZ
213,La Facultad de Psicología de la Universidad de Oviedo ofrece tratamientos novedosos para dejar de fumar tabaco y cannabis,https://portalinvestigacion.uniovi.es/investigadores/219646/detalle,ofrecer,DESARROLLA,tratamientos para dejar de fumar cannabis,"Los profesionales ofrecen tratamientos presenciales, online o combinados para dejar de fumar cannabis.",0.9,SARA EVA WEIDBERG LOPEZ
213,La Facultad de Psicología de la Universidad de Oviedo ofrece tratamientos novedosos para dejar de fumar tabaco y cannabis,https://portalinvestigacion.uniovi.es/investigadores/1116432/detalle,impulsar,LIDERA,programas de tratamiento para dejar de fumar,El Grupo de Conductas Adictivas ha atendido con éxito a cientos de personas fumadoras.,0.9,LAYLA ALEMAN MOUSSA
213,La Facultad de Psicología de la Universidad de Oviedo ofrece tratamientos novedosos para dejar de fumar tabaco y cannabis,https://portalinvestigacion.uniovi.es/investigadores/219607/detalle,desarrollar,DESARROLLA,herramientas digitales para dejar de fumar,El grupo ha desarrollado y evaluado herramientas digitales basadas en tecnologías de autorregistro.,0.85,ANGEL GARCIA PEREZ
214,La Alianza INGENIUM acuerda en Rumanía los pasos clave para su consolidación como universidad europea,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,liderar,LIDERA,acuerdo marco sobre microcredenciales,"La Alianza INGENIUM contará con un acuerdo marco sobre microcredenciales, liderado por la Universidad de Oviedo...",0.9,IGNACIO VILLAVERDE MENENDEZ
214,La Alianza INGENIUM acuerda en Rumanía los pasos clave para su consolidación como universidad europea,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,desarrollar,DESARROLLA,titulaciones conjuntas,la alianza ha reafirmado que el lanzamiento de las titulaciones conjuntas constituye una de las prioridades estratégicas de INGENIUM para 2026...,0.85,IGNACIO VILLAVERDE MENENDEZ
214,La Alianza INGENIUM acuerda en Rumanía los pasos clave para su consolidación como universidad europea,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,impulsar,LIDERA,oferta educativa compartida de INGENIUM,orientado prioritariamente al despliegue de la oferta educativa compartida de INGENIUM...,0.8,IGNACIO VILLAVERDE MENENDEZ
214,La Alianza INGENIUM acuerda en Rumanía los pasos clave para su consolidación como universidad europea,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,investigar,INVESTIGA_SOBRE,nuevos modelos educativos,facilitar el aprendizaje a lo largo de la vida y avanzar hacia modelos educativos más innovadores...,0.75,IGNACIO VILLAVERDE MENENDEZ
215,La doctora por la Universidad de Oviedo Nerea López Bouzas recibe el premio Fundación ONCE a la Investigación por una tesis sobre comunicación en personas con autismo,https://portalinvestigacion.uniovi.es/investigadores/218756/detalle,investigar,INVESTIGA_SOBRE,comunicación en personas con autismo,la tesis galardonada analiza el uso de un Entorno de Aprendizaje Gamificado y Aumentado (EGA) en la mejora de la comunicación del alumnado con TEA,0.9,NEREA LOPEZ BOUZAS
215,La doctora por la Universidad de Oviedo Nerea López Bouzas recibe el premio Fundación ONCE a la Investigación por una tesis sobre comunicación en personas con autismo,https://portalinvestigacion.uniovi.es/investigadores/218756/detalle,desarrollar,DESARROLLA,Entorno de Aprendizaje Gamificado y Aumentado (EGA),la combinación de gamificación y realidad aumentada incrementa las competencias comunicativas de los escolares,0.85,NEREA LOPEZ BOUZAS
216,La Sala de Exposiciones de la Universidad de Oviedo se abre a la atmósfera pictórica de Paz Banciella,https://portalinvestigacion.uniovi.es/investigadores/219562/detalle,investigar,INVESTIGA_SOBRE,"atmósfera, color y materia pictórica","la catedrática destaca la producción artística de Paz Banciella y su investigación en torno a la atmósfera, el color y la materia pictórica.",0.9,MARIA PILAR GARCES GARCIA
217,Una investigación de la Universidad de Oviedo reconstruye la evolución del estuario del Nalón desde el Pleistoceno hasta la actualidad,https://portalinvestigacion.uniovi.es/investigadores/217614/detalle,investigar,INVESTIGA_SOBRE,evolución del estuario del Nalón,Un equipo de investigadores de la Universidad de Oviedo ha publicado un estudio pionero que reconstruye la evolución del estuario del Nalón,0.9,GERMAN FLOR BLANCO
217,Una investigación de la Universidad de Oviedo reconstruye la evolución del estuario del Nalón desde el Pleistoceno hasta la actualidad,https://portalinvestigacion.uniovi.es/investigadores/217614/detalle,desarrollar,DESARROLLA,estudio sobre la influencia antrópica en el estuario,las etapas más recientes evidencian la influencia antrópica: desde la reconstrucción a partir del mapa de Alcalá Casano de 1786,0.85,GERMAN FLOR BLANCO
217,Una investigación de la Universidad de Oviedo reconstruye la evolución del estuario del Nalón desde el Pleistoceno hasta la actualidad,https://portalinvestigacion.uniovi.es/investigadores/217438/detalle,investigar,INVESTIGA_SOBRE,fuentes del legado minero-industrial,"este estudio ha permitido refrendar trabajos previos realizados en colaboración sobre el área, en donde se ha identificado las fuentes del legado minero-industrial",0.88,EFREN GARCIA ORDIALES
217,Una investigación de la Universidad de Oviedo reconstruye la evolución del estuario del Nalón desde el Pleistoceno hasta la actualidad,https://portalinvestigacion.uniovi.es/investigadores/217438/detalle,desarrollar,DESARROLLA,gestión sostenible de los entornos costeros,aporta información esencial para la gestión sostenible de los entornos costeros en un contexto de cambio climático,0.9,EFREN GARCIA ORDIALES
218,El rector defiende la universidad pública como un servicio al bien común durante su intervención en la festividad de Santo Tomás de Aquino,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,liderar,LIDERA,universidad pública,"El rector ha defendido que, como otros servicios públicos esenciales, las universidades públicas estén financiadas por el erario público.",0.9,IGNACIO VILLAVERDE MENENDEZ
218,El rector defiende la universidad pública como un servicio al bien común durante su intervención en la festividad de Santo Tomás de Aquino,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,investigar,INVESTIGA_SOBRE,tesis doctorales,"A tese é un proceso longo, tortuoso e ben de veces torturante, non exento de desalentos.",0.85,IGNACIO VILLAVERDE MENENDEZ
218,El rector defiende la universidad pública como un servicio al bien común durante su intervención en la festividad de Santo Tomás de Aquino,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,ofrecer,DESARROLLA,becas de doctorado,Villaverde ha anunciado la puesta en marcha de becas de doctorado para estudiantes latinoamericanos.,0.8,IGNACIO VILLAVERDE MENENDEZ
218,El rector defiende la universidad pública como un servicio al bien común durante su intervención en la festividad de Santo Tomás de Aquino,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,impulsar,LIDERA,contratos posdoctorales puente,el impulso de los contratos posdoctorales puente y el refuerzo de los doctorados industriales y la mentorización en empresas.,0.8,IGNACIO VILLAVERDE MENENDEZ
218,El rector defiende la universidad pública como un servicio al bien común durante su intervención en la festividad de Santo Tomás de Aquino,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,reforzar,COLABORA_EN,doctorados industriales,el refuerzo de los doctorados industriales y la mentorización en empresas.,0.75,IGNACIO VILLAVERDE MENENDEZ
220,El rector reivindica la Extensión Universitaria como seña de identidad de la Universidad de Oviedo en la toma de posesión de Marta Mateo como vicerrectora,https://portalinvestigacion.uniovi.es/investigadores/219562/detalle,investigar,INVESTIGA_SOBRE,estudios de traducción,Mateo ha centrado su investigación en el campo de los estudios de traducción en el ámbito de las lenguas inglesa y española,0.9,MARIA PILAR GARCES GARCIA
220,El rector reivindica la Extensión Universitaria como seña de identidad de la Universidad de Oviedo en la toma de posesión de Marta Mateo como vicerrectora,https://portalinvestigacion.uniovi.es/investigadores/219562/detalle,participar,COLABORA_EN,congresos nacionales e internacionales,ha sido invitada con frecuencia a participar en congresos nacionales e internacionales,0.85,MARIA PILAR GARCES GARCIA
220,El rector reivindica la Extensión Universitaria como seña de identidad de la Universidad de Oviedo en la toma de posesión de Marta Mateo como vicerrectora,https://portalinvestigacion.uniovi.es/investigadores/219562/detalle,desarrollar,DESARROLLA,diseño curricular del Mínor de Traducción,coordinó el diseño curricular del Mínor de Traducción en la Facultad de Filosofía y Letras,0.9,MARIA PILAR GARCES GARCIA
222,La Cátedra de Cultura Científica pulsará la opinión de la sociedad asturiana sobre el valor de la ciencia,https://portalinvestigacion.uniovi.es/investigadores/217465/detalle,participar,COLABORA_EN,proyectos de ciencia ciudadana,"Han participado en este encuentro Eva García Vázquez, catedrática de Genética de la Universidad de Oviedo y referente en proyectos de ciencia ciudadana.",0.9,EVA GARCIA VAZQUEZ
222,La Cátedra de Cultura Científica pulsará la opinión de la sociedad asturiana sobre el valor de la ciencia,https://portalinvestigacion.uniovi.es/investigadores/218181/detalle,participar,COLABORA_EN,divulgación científica,"Han participado en este encuentro Luis Rodríguez Muñiz, catedrático de Didáctica de la Matemática y vicepresidente de la Real Sociedad Matemática Española.",0.9,LUIS JOSE RODRIGUEZ MUÑIZ
222,La Cátedra de Cultura Científica pulsará la opinión de la sociedad asturiana sobre el valor de la ciencia,https://portalinvestigacion.uniovi.es/investigadores/218613/detalle,participar,COLABORA_EN,investigación astronómica,"Han intervenido Luigi Toffolatti, catedrático de Astrofísica de la Universidad de Oviedo y miembro de la colaboración internacional Planck de la Agencia Espacial Europea.",0.9,LUIGI TOFFOLATTI BALLARIN
224,"La Universidad de Oviedo impulsa la conexión entre ciencia, empresa y sociedad con la Segunda Semana de la Transferencia",https://portalinvestigacion.uniovi.es/investigadores/217811/detalle,ofrecer,DESARROLLA,potencial investigador de la Universidad de Oviedo,"Susana Luque, vicerrectora de Transferencia y Relaciones con la Empresa, señala que esta semana 'es una oportunidad para que empresas, administraciones y entidades conozcan de primera mano el potencial investigador de la Universidad de Oviedo'.",0.9,SUSANA LUQUE RODRIGUEZ
